SKU,Handle,Title,Option,Status,Published,Type,Qty,Price,Cost,Inv Value
W182RFPWXXMNS,2-conductor-18-gauge-pewter-rayon-parallel-cord-ul-listed,2-CONDUCTOR 18-GAUGE PEWTER RAYON PARALLEL CORD - UL-Listed,NON UL by the 250-foot spool,active,TRUE,Wire,1,120.00,52.63,52.63
W182RFPWXXS,2-conductor-18-gauge-pewter-rayon-parallel-cord-ul-listed,2-CONDUCTOR 18-GAUGE PEWTER RAYON PARALLEL CORD - UL-Listed,By the 250-foot spool,active,TRUE,Wire,0,120.00,52.63,
W182RFSTXXF,2-conductor-18-gauge-silver-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE SILVER RAYON PARALLEL CORD - UL-Listed,By the foot,active,TRUE,Wire,79,1.00,0.21,16.59
W182RFSTXXMNS,2-conductor-18-gauge-silver-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE SILVER RAYON PARALLEL CORD - UL-Listed,NON UL by the 250-foot spool,active,TRUE,Wire,3,120.00,52.63,157.89
W182RFSTXXS,2-conductor-18-gauge-silver-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE SILVER RAYON PARALLEL CORD - UL-Listed,By the 250-foot spool,active,TRUE,Wire,0,120.00,52.63,
W182RFWHXXF,2-conductor-18-gauge-white-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE WHITE RAYON PARALLEL CORD - UL-Listed,By the foot,active,TRUE,Wire,1594,1.00,0.21,334.74
W182RFWHXXMNS,2-conductor-18-gauge-white-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE WHITE RAYON PARALLEL CORD - UL-Listed,NON UL by the 250-foot spool,active,TRUE,Wire,11,120.00,52.63,578.93
W182RFWHXXS,2-conductor-18-gauge-white-rayon-parallel-cord,2-CONDUCTOR 18-GAUGE WHITE RAYON PARALLEL CORD - UL-Listed,By the 250-foot spool,active,TRUE,Wire,6,120.00,52.63,315.78
W182RPBKXXF,2-conductor-18-gauge-black-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE BLACK RAYON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,9998044,0.95,0.21,2099589.24
W182RPBKXXS,2-conductor-18-gauge-black-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE BLACK RAYON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,13,80.00,22.26,289.38
W182RPGDXXF,2-conductor-18-gauge-gold-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE GOLD RAYON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,9998953,0.95,0.21,2099780.13
W182RPGDXXS,2-conductor-18-gauge-gold-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE GOLD RAYON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,3,80.00,22.26,66.78
W182RPPWXXF,2-conductor-18-gauge-pewter-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE PEWTER RAYON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,500,0.95,0.21,105.00
W182RPPWXXMNS,2-conductor-18-gauge-pewter-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE PEWTER RAYON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,3,40.00,22.26,66.78
W182RPPWXXS,2-conductor-18-gauge-pewter-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE PEWTER RAYON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,5,80.00,22.26,111.30
W182RPSTXXF,2-conductor-18-gauge-silver-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE SILVER RAYON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,1500,0.95,0.21,315.00
W182RPSTXXMNS,2-conductor-18-gauge-silver-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE SILVER RAYON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,12,40.00,22.26,267.12
W182RPSTXXS,2-conductor-18-gauge-silver-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE SILVER RAYON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,15,80.00,22.26,333.90
W182RPWBXXF,2-conductor-18-gauge-walnut-brown-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE WALNUT BROWN RAYON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,9887,0.95,0.21,2076.27
W182RPWBXXS,2-conductor-18-gauge-walnut-brown-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE WALNUT BROWN RAYON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,6,80.00,22.26,133.56
W182RPWHXXF,2-conductor-18-gauge-white-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE WHITE RAYON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,9999564,0.95,0.21,2099908.44
W182RPWHXXS,2-conductor-18-gauge-white-rayon-pulley-cord,2-CONDUCTOR 18-GAUGE WHITE RAYON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,16,80.00,22.26,356.16
W182RTBKXXF,2-conductor-18-gauge-black-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK RAYON TWISTED WIRE,By the foot,active,TRUE,Wire,32,1.50,0.18,5.76
W182RTBKXXL,2-conductor-18-gauge-black-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK RAYON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,47.50,10.57,
W182RTBKXXS,2-conductor-18-gauge-black-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE BLACK RAYON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,48.87,
W182RTGDXXF,2-conductor-18-gauge-gold-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE GOLD RAYON TWISTED WIRE,By the foot,active,TRUE,Wire,0,1.50,0.18,
W182RTGDXXL,2-conductor-18-gauge-gold-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE GOLD RAYON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,47.50,10.57,
W182RTGDXXS,2-conductor-18-gauge-gold-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE GOLD RAYON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,48.87,
W182RTMBXXF,2-conductor-18-gauge-mahogany-brown-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE MAHOGANY BROWN RAYON TWISTED WIRE,By the foot,active,TRUE,Wire,15,1.50,0.18,2.70
W182RTMBXXL,2-conductor-18-gauge-mahogany-brown-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE MAHOGANY BROWN RAYON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,47.50,10.57,
W182RTMBXXS,2-conductor-18-gauge-mahogany-brown-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE MAHOGANY BROWN RAYON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,48.87,
W182RTPWXXF,2-conductor-18-gauge-pewter-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE PEWTER RAYON TWISTED WIRE,By the foot,active,TRUE,Wire,45,1.50,0.18,8.10
W182RTPWXXL,2-conductor-18-gauge-pewter-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE PEWTER RAYON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,47.50,10.57,
W182RTPWXXS,2-conductor-18-gauge-pewter-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE PEWTER RAYON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,48.87,
W182RTSTXXF,2-conductor-18-gauge-silver-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE SILVER RAYON TWISTED WIRE,By the foot,active,TRUE,Wire,36,1.50,0.18,6.48
W182RTSTXXL,2-conductor-18-gauge-silver-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE SILVER RAYON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,47.50,10.57,
W182RTSTXXS,2-conductor-18-gauge-silver-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE SILVER RAYON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,48.87,
W182RTWBXXF,2-conductor-18-gauge-walnut-brown-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE WALNUT BROWN RAYON TWISTED WIRE,By the foot,active,TRUE,Wire,5,1.50,0.18,0.90
W182RTWBXXL,2-conductor-18-gauge-walnut-brown-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE WALNUT BROWN RAYON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,47.50,10.57,
W182RTWBXXS,2-conductor-18-gauge-walnut-brown-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE WALNUT BROWN RAYON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,48.87,
W182RTWHXXF,2-conductor-18-gauge-white-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE WHITE RAYON TWISTED WIRE,By the foot,active,TRUE,Wire,18,1.50,0.18,3.24
W182RTWHXXL,2-conductor-18-gauge-white-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE WHITE RAYON TWISTED WIRE,By the 50-foot spool,active,TRUE,Wire,0,47.50,10.57,
W182RTWHXXS,2-conductor-18-gauge-white-rayon-twisted-wire,2-CONDUCTOR 18-GAUGE WHITE RAYON TWISTED WIRE,By the 250-foot spool,active,TRUE,Wire,0,175.00,48.87,
W183CJBKXXF,3-conductor-18-gauge-black-cotton-heavy-duty-pulley-cord-ul-listed,3-CONDUCTOR 18-GAUGE BLACK COTTON HEAVY-DUTY PULLEY CORD - SJT-B UL-Listed,By the foot,active,TRUE,Wire,0,1.35,0.37,
W183CJBKXXS,3-conductor-18-gauge-black-cotton-heavy-duty-pulley-cord-ul-listed,3-CONDUCTOR 18-GAUGE BLACK COTTON HEAVY-DUTY PULLEY CORD - SJT-B UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,115.00,38.36,
W183CPBDSHF,3-conductor-18-gauge-black-dark-brown-small-hounds-tooth-cotton-pulley-cord-ul-listed,3-CONDUCTOR 18-GAUGE BLACK & DARK BROWN SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,0,1.00,0.32,
W183CPBDSHS,3-conductor-18-gauge-black-dark-brown-small-hounds-tooth-cotton-pulley-cord-ul-listed,3-CONDUCTOR 18-GAUGE BLACK & DARK BROWN SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPBDZZF,3-conductor-18-gauge-black-and-dark-brown-zig-zag-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & DARK BROWN ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,640,1.00,0.32,204.80
W183CPBDZZS,3-conductor-18-gauge-black-and-dark-brown-zig-zag-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & DARK BROWN ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,6,89.00,33.25,199.50
W183CPBKXXF,3-conductor-18-gauge-black-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,0,1.00,0.32,
W183CPBKXXS,3-conductor-18-gauge-black-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.13,
W183CPBNXXF,3-conductor-18-gauge-light-brown-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE LIGHT BROWN COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,180,1.00,0.32,57.60
W183CPBNXXMNS,3-conductor-18-gauge-light-brown-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE LIGHT BROWN COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,14,89.00,33.25,465.50
W183CPBNXXS,3-conductor-18-gauge-light-brown-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE LIGHT BROWN COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,2,89.00,33.25,66.50
W183CPBOXXF,3-conductor-18-gauge-burnt-orange-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BURNT ORANGE COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,240,1.00,0.32,76.80
W183CPBOXXS,3-conductor-18-gauge-burnt-orange-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BURNT ORANGE COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,1,89.00,33.25,33.25
W183CPBPSHF,3-conductor-18-gauge-black-and-putty-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & PUTTY SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,70,1.00,0.32,22.40
W183CPBPSHS,3-conductor-18-gauge-black-and-putty-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & PUTTY SMALL HOUND'S-TOOTH COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPBPZZF,3-conductor-18-gauge-black-and-putty-zig-zag-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & PUTTY ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,415,1.00,0.32,132.80
W183CPBPZZS,3-conductor-18-gauge-black-and-putty-zig-zag-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & PUTTY ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,4,89.00,33.25,133.00
W183CPBR1CF,3-conductor-18-gauge-black-and-red-single-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED SINGLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,275,1.00,0.32,88.00
W183CPBR1CMNS,3-conductor-18-gauge-black-and-red-single-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED SINGLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,7,89.00,33.25,232.75
W183CPBR1CS,3-conductor-18-gauge-black-and-red-single-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED SINGLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,2,89.00,33.25,66.50
W183CPBR1TF,3-conductor-18-gauge-black-and-red-single-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED SINGLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,5,1.00,0.32,1.60
W183CPBR1TS,3-conductor-18-gauge-black-and-red-single-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED SINGLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPBR2CF,3-conductor-18-gauge-black-and-red-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED DOUBLE CROSS TRACER COTTON PULLEY CORD  - UL-Listed,By the foot,active,TRUE,Wire,500,1.00,0.32,160.00
W183CPBR2CMNS,3-conductor-18-gauge-black-and-red-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED DOUBLE CROSS TRACER COTTON PULLEY CORD  - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,11,89.00,33.25,365.75
W183CPBR2CS,3-conductor-18-gauge-black-and-red-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED DOUBLE CROSS TRACER COTTON PULLEY CORD  - UL-Listed,By the 100-foot spool,active,TRUE,Wire,5,89.00,33.25,166.25
W183CPBR2TF,3-conductor-18-gauge-black-and-red-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED DOUBLE TRACER COTTON PULLEY CORD -UL Listed,By the foot,active,TRUE,Wire,350,1.00,0.32,112.00
W183CPBR2TMNS,3-conductor-18-gauge-black-and-red-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED DOUBLE TRACER COTTON PULLEY CORD -UL Listed,NON UL by the 100-foot spool,active,TRUE,Wire,7,89.00,33.25,232.75
W183CPBR2TS,3-conductor-18-gauge-black-and-red-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED DOUBLE TRACER COTTON PULLEY CORD -UL Listed,By the 100-foot spool,active,TRUE,Wire,3,89.00,33.25,99.75
W183CPBR3TF,3-conductor-18-gauge-black-and-red-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,700,1.00,0.32,224.00
W183CPBR3TMNS,3-conductor-18-gauge-black-and-red-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,13,89.00,33.25,432.25
W183CPBR3TS,3-conductor-18-gauge-black-and-red-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,7,89.00,33.25,232.75
W183CPBR4TF,3-conductor-18-gauge-black-and-red-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,700,1.00,0.32,224.00
W183CPBR4TMNS,3-conductor-18-gauge-black-and-red-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,6,89.00,33.25,199.50
W183CPBR4TS,3-conductor-18-gauge-black-and-red-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & RED QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,7,89.00,33.25,232.75
W183CPBW1CF,3-conductor-18-gauge-black-and-white-single-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SINGLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,500,1.00,0.32,160.00
W183CPBW1CMNS,3-conductor-18-gauge-black-and-white-single-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SINGLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,14,89.00,33.25,465.50
W183CPBW1CS,3-conductor-18-gauge-black-and-white-single-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SINGLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,5,89.00,33.25,166.25
W183CPBW1TF,3-conductor-18-gauge-black-and-white-single-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SINGLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,9,1.00,0.32,2.88
W183CPBW1TS,3-conductor-18-gauge-black-and-white-single-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SINGLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPBW2CF,3-conductor-18-gauge-black-and-white-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,350,1.00,0.32,112.00
W183CPBW2CMNS,3-conductor-18-gauge-black-and-white-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,19,89.00,33.25,631.75
W183CPBW2CS,3-conductor-18-gauge-black-and-white-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,3,89.00,33.25,99.75
W183CPBW2TF,3-conductor-18-gauge-black-and-white-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,75,1.00,0.32,24.00
W183CPBW2TMNS,3-conductor-18-gauge-black-and-white-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,9,89.00,33.25,299.25
W183CPBW2TS,3-conductor-18-gauge-black-and-white-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPBW3TF,3-conductor-18-gauge-black-and-white-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,940,1.00,0.32,300.80
W183CPBW3TMNS,3-conductor-18-gauge-black-and-white-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,31,89.00,33.25,1030.75
W183CPBW3TS,3-conductor-18-gauge-black-and-white-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,9,89.00,33.25,299.25
W183CPBW4TF,3-conductor-18-gauge-black-and-white-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,750,1.00,0.32,240.00
W183CPBW4TMNS,3-conductor-18-gauge-black-and-white-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,18,89.00,33.25,598.50
W183CPBW4TS,3-conductor-18-gauge-black-and-white-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,7,89.00,33.25,232.75
W183CPBWLHF,3-conductor-18-gauge-black-and-white-large-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE LARGE HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,16,1.00,0.32,5.12
W183CPBWLHMNS,3-conductor-18-gauge-black-and-white-large-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE LARGE HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,31,89.00,33.25,1030.75
W183CPBWLHS,3-conductor-18-gauge-black-and-white-large-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE LARGE HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPBWSHF,3-conductor-18-gauge-black-and-white-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SMALL HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,800,1.00,0.32,256.00
W183CPBWSHMNS,3-conductor-18-gauge-black-and-white-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SMALL HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,12,89.00,33.25,399.00
W183CPBWSHS,3-conductor-18-gauge-black-and-white-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SMALL HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,8,89.00,33.25,266.00
W183CPBWZZF,3-conductor-18-gauge-black-and-white-zig-zag-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,100,1.00,0.32,32.00
W183CPBWZZMNS,3-conductor-18-gauge-black-and-white-zig-zag-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE ZIG-ZAG COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,TRUE,Wire,9,89.00,33.25,299.25
W183CPBWZZS,3-conductor-18-gauge-black-and-white-zig-zag-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPDBXXF,3-conductor-18-gauge-dark-brown-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE DARK BROWN COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,0,1.00,0.32,
W183CPDBXXS,3-conductor-18-gauge-dark-brown-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE DARK BROWN COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,0,89.00,33.25,
W183CPDPSHF,3-conductor-18-gauge-dark-brown-and-putty-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE DARK BROWN & PUTTY SMALL HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,499,1.00,0.32,159.68
W183CPDPSHS,3-conductor-18-gauge-dark-brown-and-putty-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE DARK BROWN & PUTTY SMALL HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,5,89.00,33.25,166.25
W183CPDPZZF,3-conductor-18-gauge-dark-brown-putty-cotton-pulley-cord-ul-listed,3-CONDUCTOR 18-GAUGE DARK BROWN & PUTTY ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the foot,active,TRUE,Wire,300,1.00,0.32,96.00
W183CPDPZZS,3-conductor-18-gauge-dark-brown-putty-cotton-pulley-cord-ul-listed,3-CONDUCTOR 18-GAUGE DARK BROWN & PUTTY ZIG-ZAG COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,TRUE,Wire,3,89.00,33.25,99.75
